DEP	AR	CT	COM	LEG	JO	EFF	DTR	MOD	C-LOFF	C-LANC	NBCOM	RANGCOM	COMECH	POPECH	SUECH	DEPANC	ARRANC	CTANC	TNCCOFF	NCCOFF	TNCCANC	NCCANC
50			068	A21-12-1964	17-02-1965	01-01-1965	01-01-1965	31					50109						0	Bourey		
50	2	04	073	D10-05-1962	15-05-196206-06-1962	16-05-1962	16-05-1962	10											0	Branville-Hague	0	Branville
50	3	06	081	D26-03-1957	31-03-1957	01-04-1957	01-04-1957	10											0	Bréville-sur-Mer	0	Bréville
50			091	A01-10-1968	23-02-1969	01-01-1969	01-01-1969	31					50256						2	Buat		
50	3	16	097	A17-12-1979	27-01-1980	01-01-1980	01-01-1980	21					50160						0	Canville-la-Rocque		
50	3	16	097	A27-11-1972	20-12-1972	01-01-1973	01-01-1973	33					50160						0	Canville-la-Rocque		
50	1	42	102	A27-12-1999	07-03-2000	01-01-2000	01-01-2000	21					50066						0	Carolles		
50	1	42	102	A25-10-1972	08-12-1972	01-01-1973	01-01-1973	33					50066						0	Carolles		
50			104	A10-09-1964	03-01-1965	01-01-1965	01-01-1965	31					50031						0	Carteret		
50	3	06	109	A21-12-1964	17-02-1965	01-01-1965	01-01-1965	32			1	1	50068						0	Cérences		
50			113	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	33					50256						0	Chalandrey		
50			122	A14-02-1973	09-03-1973	15-02-1973	15-02-1973	33					50444						3	Chapelle-du-Fest		
50	2	96	129	D23-02-2000	27-02-2000	28-02-2000	28-02-2000	11											0	Cherbourg-Octeville	0	Cherbourg
50	2	25	129	D23-02-2000	27-02-2000	28-02-2000	28-02-2000	24											0	Cherbourg-Octeville		
50	2	96	129	D23-02-2000	27-02-2000	28-02-2000	28-02-2000	32			1	1	50383						0	Cherbourg-Octeville		
50			141	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	33					50410						0	Cormeray		
50	2	38	142	A30-03-1973	02-05-1973	01-04-1973	01-04-1973	34			2	1	50011						0	Cosqueville		
50	2	38	142	A30-03-1973	02-05-1973	01-04-1973	01-04-1973	34			2	2	50645						0	Cosqueville		
50	3	06	143	D06-11-1995	16-11-1995	17-11-1995	17-11-1995	10											0	Coudeville-sur-Mer	0	Coudeville
50	3	12	147	A11-02-1965	07-03-1965	01-03-1965	01-03-1965	32			1	1	50527						0	Coutances		
50			157	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	33					50410						0	Curey		
50	3	16	160	A17-12-1979	27-01-1980	01-01-1980	01-01-1980	23					50097						0	Denneville		
50	3	16	160	A27-11-1972	20-12-1972	01-01-1973	01-01-1973	34			1	1	50097						0	Denneville		
50	1	42	167	D31-12-1979	09-01-1980	31-12-1979	31-12-1979	10											0	Dragey-Ronthon	0	Dragey
50	1	42	167	A21-12-1978	20-01-1979	01-01-1979	01-01-1979	12											0	Dragey	0	Dragey-Tombelaine
50	1	42	167	A21-12-1978	20-01-1979	01-01-1979	01-01-1979	23					50496						0	Dragey		
50	1	42	167	A21-12-1978	20-01-1979	01-01-1979	01-01-1979	23					50199						0	Dragey		
50	1	42	167	A25-10-1972	17-11-1972	01-01-1973	01-01-1973	11											0	Dragey-Tombelaine	0	Dragey
50	1	42	167	A25-10-1972	17-11-1972	01-01-1973	01-01-1973	34			3	1	50199						0	Dragey-Tombelaine		
50	1	42	167	A25-10-1972	17-11-1972	01-01-1973	01-01-1973	34			3	2	50439						0	Dragey-Tombelaine		
50	1	42	167	A25-10-1972	17-11-1972	01-01-1973	01-01-1973	34			3	3	50496						0	Dragey-Tombelaine		
50	2	37	170	A12-12-1979	08-01-1980	01-01-1980	01-01-1980	21					50609						1	Écoquenéauville		
50	2	37	170	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	33					50609						1	Écoquenéauville		
50	2	50	173	A10-09-1964	03-01-1965	01-01-1965	01-01-1965	11											1	Équeurdreville-Hainneville	0	Équeurdreville
50	2	50	173	A10-09-1964	03-01-1965	01-01-1965	01-01-1965	32			1	1	50226						1	Équeurdreville-Hainneville		
50	1	17	188	A20-10-1972	16-11-1972	01-01-1973	01-01-1973	34			2	1	50047						0	Folligny		
50	1	17	188	A20-10-1972	16-11-1972	01-01-1973	01-01-1973	34			2	2	50309						0	Folligny		
50	2	38	196	D07-06-1947	10-06-1947	11-06-1947	11-06-1947	10											0	Gatteville-le-Phare	0	Gatteville
50	3	14	197	A19-07-1988		01-08-1988	01-08-1988	36					50307						0	Gavray		
50	3	14	197	A20-11-1972	12-12-1972	01-01-1973	01-01-1973	34			2	1	50307						0	Gavray		
50	3	14	197	A20-11-1972	12-12-1972	01-01-1973	01-01-1973	34			2	2	50314						0	Gavray		
50	1	42	199	A21-12-1978	20-01-1979	01-01-1979	01-01-1979	21					50167						0	Genêts		
50	1	42	199	A25-10-1972	17-11-1972	01-01-1973	01-01-1973	33					50167						0	Genêts		
50			201	A20-10-1972	08-12-1972	01-01-1973	01-01-1973	33					50629						0	Gerville-la-Forêt		
50	4	34	216	A14-02-2007	07-03-2007	08-03-2007	08-03-2007	11											0	Graignes-Mesnil-Angot	0	Graignes
50	4	34	216	A14-02-2007	07-03-2007	08-03-2007	08-03-2007	32			1	1	50303						0	Graignes-Mesnil-Angot		
50	1	15	218	D27-04-1962	28-04-1962	29-04-1962	29-04-1962	32			1	1	50530						0	Granville		
50	3	14	221	A29-06-1983	29-10-1983	01-01-1984	01-01-1984	21					50463						0	Grimesnil		
50	3	14	221	A15-01-1973A29-06-1983	09-02-197321-02-1984	01-02-1973	01-02-1973	33					50463						0	Grimesnil		
50			226	A10-09-1964	03-01-1965	01-01-1965	01-01-1965	31					50173						0	Hainneville		
50	3	36	243	D23-08-1956	28-08-1956	29-08-1956	29-08-1956	10											0	Heugueville-sur-Sienne	0	Heugueville
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	1	50053						1	Isigny-le-Buat		
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	2	50113						1	Isigny-le-Buat		
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	3	50286						1	Isigny-le-Buat		
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	4	50306						1	Isigny-le-Buat		
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	5	50322						1	Isigny-le-Buat		
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	6	50344						1	Isigny-le-Buat		
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	7	50346						1	Isigny-le-Buat		
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	8	50367						1	Isigny-le-Buat		
50	1	18	256	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	34			9	9	50632						1	Isigny-le-Buat		
50	1	18	256	A01-10-1968	23-02-1969	01-01-1969	01-01-1969	32			1	1	50091						1	Isigny-le-Buat		
50	1	18	256	D10-05-1962	15-05-1962	16-05-1962	16-05-1962	10											1	Isigny-le-Buat	0	Isigny
50	1	19	260	D10-05-1962	15-05-1962	16-05-1962	16-05-1962	10											0	Juvigny-le-Tertre	0	Juvigny
50			264	A10-09-1964	03-01-1965	01-01-1965	01-01-1965	31					50405						0	Lastelle		
50	2	37	269	D10-05-1954	13-05-1954	14-05-1954	14-05-1954	10											0	Liesville-sur-Douve	0	Liesville
50	1	29	284	A14-12-1979	08-01-1980	01-01-1980	01-01-1980	21					50630						0	Macey		
50	1	29	284	A29-12-1972	01-02-1973	01-01-1973	01-01-1973	33					50630						0	Macey		
50			286	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	33					50256						3	Mancellière		
50	2	38	296	D24-03-1948	02-04-1948	03-04-1948	03-04-1948	10											0	Maupertus-sur-Mer	0	Maupertus
50			303	A14-02-2007	07-03-2007	08-03-2007	08-03-2007	31					50216						2	Mesnil-Angot		
50			306	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	33					50256						2	Mesnil-Bœufs		
50			307	A19-07-1988		01-08-1988	01-08-1988	35					50197						2	Mesnil-Bonant		
50			307	A20-11-1972	12-12-1972	01-01-1973	01-01-1973	33					50197						2	Mesnil-Bonant		
50			309	A20-10-1972	16-11-1972	01-01-1973	01-01-1973	33					50188						2	Mesnil-Drey		
50			314	A20-11-1972	12-12-1972	01-01-1973	01-01-1973	33					50197						2	Mesnil-Hue		
50	1	13	317	A29-06-1984	08-08-1984	01-01-1985	01-01-1985	21					50531						2	Mesnil-Ozenne		
50	1	13	317	A10-10-1972	08-12-1972	01-01-1973	01-01-1973	33					50531						2	Mesnil-Ozenne		
50			322	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	33					50256						2	Mesnil-Thébault		
50			331	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	33					50410						0	Moidrey		
50	2	47	335	D10-01-1956	14-01-1956	15-01-1956	15-01-1956	10											0	Montaigu-la-Brisette	0	Montaigu
50			344	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	33					50256						0	Montgothier		
50			346	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	33					50256						0	Montigny		
50	4	21	352	D10-05-1962	15-05-1962	16-05-1962	16-05-1962	10											0	Montreuil-sur-Lozon	0	Montreuil
50			366	A18-12-1963	09-02-1964	01-01-1964	01-01-1964	31					50611						0	Nacqueville		
50			367	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	33					50256						0	Naftel		
50	2	38	375	D10-01-1956	14-01-1956	15-01-1956	15-01-1956	10											0	Néville-sur-Mer	0	Néville
50			377	A29-12-1972	01-02-1973	01-01-1973	01-01-1973	33					50590						0	Noirpalu		
50			383	D23-02-2000	27-02-2000	28-02-2000	28-02-2000	31					50129						1	Octeville		
50	2	30	384	D10-05-1962	15-05-1962	16-05-1962	16-05-1962	10											1	Octeville-l'Avenel	0	Octeville-la-Venelle
50			392	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	33					50410						4	Pas		
50	3	27	405	A10-09-1964	03-01-1965	01-01-1965	01-01-1965	11											2	Plessis-Lastelle	0	Plessis
50	3	27	405	A10-09-1964	03-01-1965	01-01-1965	01-01-1965	32			1	1	50264						2	Plessis-Lastelle		
50	1	29	410	A30-12-1988	11-02-1989	01-01-1989	01-01-1989	23					50042						0	Pontorson		
50	1	29	410	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	34			7	1	50017						0	Pontorson		
50	1	29	410	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	34			7	2	50042						0	Pontorson		
50	1	29	410	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	34			7	3	50065						0	Pontorson		
50	1	29	410	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	34			7	4	50141						0	Pontorson		
50	1	29	410	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	34			7	5	50157						0	Pontorson		
50	1	29	410	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	34			7	6	50331						0	Pontorson		
50	1	29	410	A19-12-1972	28-01-1973	01-01-1973	01-01-1973	34			7	7	50392						0	Pontorson		
50	3	16	415	A13-12-1979		01-01-1980	01-01-1980	10											0	Prétot	0	Prétot
50	3	16	415	A13-12-1979		01-01-1980	01-01-1980	11											0	Prétot-Sainte-Suzanne	0	Prétot
50	3	16	415	A13-12-1979		01-01-1980	01-01-1980	36					50555						0	Prétot-Sainte-Suzanne		
50	3	16	415	A07-11-1972	03-12-1972	01-01-1973	01-01-1973	34			1	1	50555						0	Prétot		
50			424	A05-12-1972	07-01-1973	01-01-1973	01-01-1973	33					50456						0	Rancoudray		
50	3	23	429	D10-01-1956	14-01-1956	15-01-1956	15-01-1956	10											0	Regnéville-sur-Mer	0	Regnéville
50	2	41	430	D09-08-1947	12-08-1947	13-08-1947	13-08-1947	10											0	Reigneville-Bocage	0	Reigneville
50			439	A25-10-1972	17-11-1972	01-01-1973	01-01-1973	33					50167						0	Ronthon		
50	4	46	444	A14-02-1973	09-03-1973	15-02-1973	15-02-1973	34			2	1	50122						0	Saint-Amand		
50	4	46	444	A14-02-1973	09-03-1973	15-02-1973	15-02-1973	34			2	2	50559						0	Saint-Amand		
50	4	48	453	A24-03-2003		01-04-2003	01-04-2003	61					50639	0	2				0	Sainte-Cécile		
50	4	48	453	A24-03-2003		01-04-2003	01-04-2003	63					50639	0	2				0	Sainte-Cécile		
50	1	24	456	A05-12-1972	07-01-1973	01-01-1973	01-01-1973	11											0	Saint-Clément-Rancoudray	0	Saint-Clément
50	1	24	456	A05-12-1972	07-01-1973	01-01-1973	01-01-1973	34			1	1	50424						0	Saint-Clément-Rancoudray		
50			459	A27-12-1963A08-02-1964	08-03-1964	01-03-1964	01-03-1964	31					50502						0	Sainte-Croix-de-Saint-Lô		
50	3	14	463	A29-06-1983	29-10-1983	01-01-1984	01-01-1984	23					50221						0	Saint-Denis-le-Gast		
50	3	14	463	A15-01-1973A29-06-1983	09-02-197321-02-1984	01-02-1973	01-02-1973	34			1	1	50221						0	Saint-Denis-le-Gast		
50			466	A20-10-1972	16-11-1972	01-01-1973	01-01-1973	31					50597						0	Sainte-Eugienne		
50	1	17	493	A04-12-1972	07-01-1973	01-01-1973	01-01-1973	34			2	1	50501						0	Saint-Jean-des-Champs		
50	1	17	493	A04-12-1972	07-01-1973	01-01-1973	01-01-1973	34			2	2	50561						0	Saint-Jean-des-Champs		
50	1	05	495	D10-01-1956	14-01-1956	15-01-1956	15-01-1956	10											0	Saint-Jean-du-Corail-des-Bois	0	Saint-Jean-du-Corail
50	1	42	496	A21-12-1978	20-01-1979	01-01-1979	01-01-1979	21					50167						0	Saint-Jean-le-Thomas		
50	1	42	496	A25-10-1972	17-11-1972	01-01-1973	01-01-1973	33					50167						0	Saint-Jean-le-Thomas		
50			501	A04-12-1972	07-01-1973	01-01-1973	01-01-1973	33					50493						0	Saint-Léger		
50	4	95	502	A27-12-1963A08-02-1964	08-03-1964	01-03-1964	01-03-1964	32			2	1	50459						0	Saint-Lô		
50	4	95	502	A27-12-1963A08-02-1964	08-03-1964	01-03-1964	01-03-1964	32			2	2	50560						0	Saint-Lô		
50	1	43	514	A14-12-1972	17-01-1973	01-01-1973	01-01-1973	11											0	Chaulieu	0	Saint-Martin-de-Chaulieu
50	1	43	514	A14-12-1972	17-01-1973	01-01-1973	01-01-1973	32			1	1	50547						0	Chaulieu		
50			526	A25-10-1972	08-12-1972	01-01-1973	01-01-1973	33					50066						0	Saint-Michel-des-Loups		
50			527	A11-02-1965	07-03-1965	01-03-1965	01-03-1965	31					50147						0	Saint-Nicolas-de-Coutances		
50	3	16	528	A30-12-1982	05-02-1983	01-01-1983	01-01-1983	12											0	Saint-Nicolas-de-Pierrepont		Pierrepont-en-Cotentin
50	3	16	528	A30-12-1982	05-02-1983	01-01-1983	01-01-1983	23					50548						0	Saint-Nicolas-de-Pierrepont		
50	3	16	528	A30-12-1982	05-02-1983	01-01-1983	01-01-1983	23					50063						0	Saint-Nicolas-de-Pierrepont		
50	3	16	528	A18-12-1979	27-01-1980	01-01-1980	01-01-1980	23					50035							Pierrepont-en-Cotentin		
50	3	16	528	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	11												Pierrepont-en-Cotentin	0	Saint-Nicolas-de-Pierrepont
50	3	16	528	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	34			3	1	50035							Pierrepont-en-Cotentin		
50	3	16	528	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	34			3	2	50063							Pierrepont-en-Cotentin		
50	3	16	528	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	34			3	3	50548							Pierrepont-en-Cotentin		
50			530	D27-04-1962	28-04-1962	29-04-1962	29-04-1962	31					50218						0	Saint-Nicolas-près-Granville		
50	1	99	531	A29-06-1984	08-08-1984	01-01-1985	01-01-1985	23					50317						0	Saint-Ovin		
50	1	99	531	A10-10-1972	08-12-1972	01-01-1973	01-01-1973	11											0	Saint-Ovin	0	Saint-Osvin
50	1	99	531	A10-10-1972	08-12-1972	01-01-1973	01-01-1973	34			2	1	50067						0	Saint-Ovin		
50	1	99	531	A10-10-1972	08-12-1972	01-01-1973	01-01-1973	34			2	2	50317						0	Saint-Ovin		
50	1	15	532	A20-12-1977	25-01-1978	01-01-1978	01-01-1978	21					50066						0	Saint-Pair-sur-Mer		
50	1	15	532	A25-10-1972	08-12-1972	01-01-1973	01-01-1973	33					50066						0	Saint-Pair-sur-Mer		
50			547	A14-12-1972	17-01-1973	01-01-1973	01-01-1973	31					50514						0	Saint-Sauveur-de-Chaulieu		
50	3	16	548	A30-12-1982	05-02-1983	01-01-1983	01-01-1983	21					50528						0	Saint-Sauveur-de-Pierrepont		
50	3	16	548	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	33					50528						0	Saint-Sauveur-de-Pierrepont		
50			555	A13-12-1979		01-01-1980	01-01-1980	35					50415						0	Sainte-Suzanne-en-Bauptois		
50			555	A07-11-1972	03-12-1972	01-01-1973	01-01-1973	33					50415						0	Sainte-Suzanne-en-Bauptois		
50			555	D17-12-1958	20-12-1958	21-12-1958	21-12-1958	10											0	Sainte-Suzanne-en-Bauptois	0	Sainte-Suzanne
50			559	A14-02-1973	09-03-1973	15-02-1973	15-02-1973	33					50444						0	Saint-Symphorien-les-Buttes		
50			560	A27-12-1963A08-02-1964	08-03-1964	01-03-1964	01-03-1964	31					50502						0	Saint-Thomas-de-Saint-Lô		
50			561	A04-12-1972	07-01-1973	01-01-1973	01-01-1973	33					50493						0	Saint-Ursin		
50			566	D20-08-1964	26-08-1964	27-08-1964	27-08-1964	31					50639						0	Saultchevreuil-du-Tronchet		
50	2	37	571	A12-12-1979	08-01-1980	01-01-1980	01-01-1980	21					50609						0	Sébeville		
50	2	37	571	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	33					50609						0	Sébeville		
50	2	28	576	D09-03-1971	16-03-1971	17-03-1971	17-03-1971	10											0	Siouville-Hague	0	Siouville
50	1	17	590	A29-12-1972	01-02-1973	01-01-1973	01-01-1973	34			1	1	50377						2	Tanu		
50	1	05	597	A20-10-1972	16-11-1972	01-01-1973	01-01-1973	32			1	1	50466						0	Tirepied		
50	3	36	603	D23-02-1950	24-02-1950	25-02-1950	25-02-1950	10											0	Tourville-sur-Sienne	0	Tourville
50	2	37	609	A12-12-1979	08-01-1980	01-01-1980	01-01-1980	12											0	Turqueville		Criqueville-au-Plain
50	2	37	609	A12-12-1979	08-01-1980	01-01-1980	01-01-1980	23					50571						0	Turqueville		
50	2	37	609	A12-12-1979	08-01-1980	01-01-1980	01-01-1980	23					50170						0	Turqueville		
50	2	37	609	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	11												Criqueville-au-Plain	0	Turqueville
50	2	37	609	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	34			2	1	50170							Criqueville-au-Plain		
50	2	37	609	A27-12-1972	28-01-1973	01-01-1973	01-01-1973	34			2	2	50571							Criqueville-au-Plain		
50	2	04	611	A18-12-1963	09-02-1964	01-01-1964	01-01-1964	11											1	Urville-Nacqueville	0	Urville-Hague
50	2	04	611	A18-12-1963	09-02-1964	01-01-1964	01-01-1964	32			1	1	50366						1	Urville-Nacqueville		
50	3	98	629	A20-10-1972	08-12-1972	01-01-1973	01-01-1973	34			1	1	50201						0	Vesly		
50	1	29	630	A14-12-1979	08-01-1980	01-01-1980	01-01-1980	23					50284						0	Vessey		
50	1	29	630	A29-12-1972	01-02-1973	01-01-1973	01-01-1973	34			1	1	50284						0	Vessey		
50			632	A15-03-1973	07-04-1973	15-03-1973	15-03-1973	33					50256						0	Vezins		
50	4	48	639	A24-03-2003		01-04-2003	01-04-2003	61					50453	0	2				0	Villedieu-les-Poêles		
50	4	48	639	A24-03-2003		01-04-2003	01-04-2003	63					50453	0	2				0	Villedieu-les-Poêles		
50	4	48	639	D20-08-1964	26-08-1964	27-08-1964	27-08-1964	32			1	1	50566						0	Villedieu-les-Poêles		
50	4	48	639	D10-05-1962	15-05-1962	16-05-1962	16-05-1962	10											0	Villedieu-les-Poêles	0	Villedieu
50	1	33	640	D10-01-1956	14-01-1956	15-01-1956	15-01-1956	10											0	Villiers-le-Pré	0	Villiers
50			645	A30-03-1973	02-05-1973	01-04-1973	01-04-1973	33					50142						0	Vrasville		
51	2	37	002	D13-10-1952	16-10-1952	17-10-1952	17-10-1952	10											0	Saint-Martin-d'Ablois	0	Ablois
51	2	03	007	A12-12-2005		01-01-2006	01-01-2006	42									513		1	Ambonnay		
51			011	A15-03-1967	15-04-1967	16-04-1967	16-04-1967	31					51537						1	Ante		
51	4	24	017	A05-06-1973	19-02-1974	01-07-1973	01-07-1973	11											1	Arzillières-Neuville	0	Arzillières
51	4	24	017	A05-06-1973	19-02-1974	01-07-1973	01-07-1973	32			1	1	51400						1	Arzillières-Neuville		
51			021	A30-09-1976	04-11-1976	01-01-1977	01-01-1977	33					51158						1	Aulnay-aux-Planches		
51			024	A30-09-1976	04-11-1976	01-01-1977	01-01-1977	33					51158						1	Aulnizeux		
51	3	05	025	A22-11-1966	01-02-1967	01-01-1967	01-01-1967	11											1	Auménancourt	0	Auménancourt-le-Grand
51	3	05	025	A22-11-1966	01-02-1967	01-01-1967	01-01-1967	32			1	1	51026						1	Auménancourt		
51			026	A22-11-1966	01-02-1967	01-01-1967	01-01-1967	31					51025						1	Auménancourt-le-Petit		
51	2	03	028	A12-12-2005		01-01-2006	01-01-2006	42									513		1	Avenay-Val-d'Or		
51	2	03	028	D28-05-1951	30-05-1951	31-05-1951	31-05-1951	10											1	Avenay-Val-d'Or	0	Avenay
51	2	03	030	A12-12-2005		01-01-2006	01-01-2006	42									513		1	Ay		
51	3	04	046	D14-06-1950	16-06-1950	17-06-1950	17-06-1950	11											0	Beine-Nauroy	0	Beine
51	3	04	046	D14-06-1950	16-06-1950	17-06-1950	17-06-1950	32			1	1	51394						0	Beine-Nauroy		
51	2	03	064	A12-12-2005		01-01-2006	01-01-2006	42									513		0	Bisseuil		
51			067	A03-12-1965		01-01-1966	01-01-1966	31					51277						0	Blaise-sous-Hauteville		
51	2	12	071	A16-06-1966	19-10-1966	01-07-1966	01-07-1966	11											0	Bouchy-Saint-Genest	0	Bouchy-le-Repos
51	2	12	071	A16-06-1966	19-10-1966	01-07-1966	01-07-1966	32			1	1	51481						0	Bouchy-Saint-Genest		
51	2	03	079	A12-12-2005		01-01-2006	01-01-2006	42									513		0	Bouzy		
51			096	A18-05-1966	19-10-1966	01-01-1967	01-01-1967	31					51270						0	Bussy-aux-Bois		
51	1	96	108	D26-12-1997	03-01-1998	04-01-1998	04-01-1998	10											0	Châlons-en-Champagne	0	Châlons-sur-Marne
51	1	96	108	C04-04-1997		01-05-1997	01-05-1997	10											0	Châlons-sur-Marne	0	Châlons-en-Champagne
51	1	96	108	D06-11-1995	16-11-1995	17-11-1995	17-11-1995	10											0	Châlons-en-Champagne	0	Châlons-sur-Marne
51			114	A23-12-1970	09-01-1971	01-01-1971	01-01-1971	31					51269						0	Champaubert-aux-Bois		
51	2	03	119	A12-12-2005		01-01-2006	01-01-2006	42									513		0	Champillon		
51			123	A18-12-1967	06-01-1968	01-01-1968	01-01-1968	31					51269						0	Chantecoq		
51			131	A29-08-1946		01-09-1946	01-09-1946	31					51132						0	Charmontois-l'Abbé		
51	5	08	132	A29-08-1946		01-09-1946	01-09-1946	11											4	Charmontois	0	Charmontois-le-Roi
51	5	08	132	A29-08-1946		01-09-1946	01-09-1946	32			1	1	51131						4	Charmontois		
51	3	07	136	A20-02-2006	25-04-2006	01-03-2006	01-03-2006	23					51201						0	Châtillon-sur-Marne		
51	3	07	136	A11-05-1973	14-06-1973	01-07-1973	01-07-1973	34			1	1	51201						0	Châtillon-sur-Marne		
51	1	29	158	A30-09-1976	04-11-1976	01-01-1977	01-01-1977	11											0	Val-des-Marais	0	Coligny
51	1	29	158	A30-09-1976	04-11-1976	01-01-1977	01-01-1977	34			3	1	51021						0	Val-des-Marais		
51	1	29	158	A30-09-1976	04-11-1976	01-01-1977	01-01-1977	34			3	2	51024						0	Val-des-Marais		
51	1	29	158	A30-09-1976	04-11-1976	01-01-1977	01-01-1977	34			3	3	51383						0	Val-des-Marais		
51			159	A17-04-1964A20-05-1964	25-08-1964	01-06-1964	01-06-1964	31					51298						0	Comblizy		
51	2	01	162	D02-03-1962	07-03-1962	08-03-1962	08-03-1962	10											0	Conflans-sur-Seine	0	Conflans
51	2	03	173	A12-12-2005		01-01-2006	01-01-2006	42									513		0	Cormoyeux		
51			180	A20-12-1966	22-02-1967	23-02-1967	23-02-1967	31					51380						0	Courbetaux		
51			189	A15-09-1964	30-12-1964	01-01-1965	01-01-1965	31					51571						0	Courmelois		
51	3	07	201	A20-02-2006	25-04-2006	01-03-2006	01-03-2006	21					51136						0	Cuisles		
51	3	07	201	A11-05-1973	14-06-1973	01-07-1973	01-07-1973	33					51136						0	Cuisles		
51	2	03	202	A12-12-2005		01-01-2006	01-01-2006	42									513		0	Cumières		
51			207	A15-03-1967	26-04-1967	27-04-1967	27-04-1967	31					51211						0	Dampierre-sur-Auve		
51			209	A18-01-1965	17-02-1965	01-02-1965	01-02-1965	31					51228						0	Daucourt		
51	2	03	210	A12-12-2005		01-01-2006	01-01-2006	42									513		0	Dizy		
51	2	03	210	A19-12-1964		01-02-1965	01-02-1965	10											0	Dizy	0	Dizy-Magenta
51	2	03	210	A19-12-1964		01-02-1965	01-02-1965	22					51663						0	Dizy		
51	5	23	211	A15-03-1967	26-04-1967	27-04-1967	27-04-1967	11											0	Dommartin-Dampierre	0	Dommartin-la-Planchette
51	5	23	211	A15-03-1967	26-04-1967	27-04-1967	27-04-1967	32			1	1	51207						0	Dommartin-Dampierre		
51	5	08	214	A18-01-1965	17-02-1965	01-02-1965	01-02-1965	11											0	Dommartin-Varimont	0	Dommartin-sur-Yèvre
51	5	08	214	A18-01-1965	17-02-1965	01-02-1965	01-02-1965	32			1	1	51593						0	Dommartin-Varimont		
51	2	09	217	A20-12-1968	12-02-1969	01-01-1969	01-01-1969	32			1	1	51541						0	Dormans		
51	4	15	218	A10-11-1964	30-12-1964	01-01-1965	01-01-1965	11											0	Val-de-Vière	0	Doucey
51	4	15	218	A10-11-1964	30-12-1964	01-01-1965	01-01-1965	32			1	1	51467						0	Val-de-Vière		
51			221	A20-12-1966	22-02-1967	23-02-1967	23-02-1967	31					51380						5	Échelle		
